time,fmu.x0,fmu.x1
16.411, -1.859122, -1.126210
16.412, -1.859122, -1.126210
16.413, -1.859122, -1.126210
16.414, -1.859122, -1.126210
16.415, -1.859122, -1.126210
16.416, -1.859122, -1.126210
16.417, -1.859122, -1.126210
16.418, -1.859122, -1.126210
16.419, -1.859122, -1.126210
16.42, -1.870384, -1.079955
16.421, -1.870384, -1.079955
16.422, -1.870384, -1.079955
16.423, -1.870384, -1.079955
16.424, -1.870384, -1.079955
16.425, -1.870384, -1.079955
16.426, -1.870384, -1.079955
16.427, -1.870384, -1.079955
16.428, -1.870384, -1.079955
16.429, -1.870384, -1.079955
16.43, -1.881184, -1.034271
16.431, -1.881184, -1.034271
16.432, -1.881184, -1.034271
16.433, -1.881184, -1.034271
16.434, -1.881184, -1.034271
16.435, -1.881184, -1.034271
16.436, -1.881184, -1.034271
16.437, -1.881184, -1.034271
16.438, -1.881184, -1.034271
16.439, -1.881184, -1.034271
16.44, -1.891526, -0.989200
16.441, -1.891526, -0.989200
16.442, -1.891526, -0.989200
16.443, -1.891526, -0.989200
16.444, -1.891526, -0.989200
16.445, -1.891526, -0.989200
16.446, -1.891526, -0.989200
16.447, -1.891526, -0.989200
16.448, -1.891526, -0.989200
16.449, -1.891526, -0.989200
16.45, -1.901418, -0.944785
16.451, -1.901418, -0.944785
16.452, -1.901418, -0.944785
16.453, -1.901418, -0.944785
16.454, -1.901418, -0.944785
16.455, -1.901418, -0.944785
16.456, -1.901418, -0.944785
16.457, -1.901418, -0.944785
16.458, -1.901418, -0.944785
16.459, -1.901418, -0.944785
16.46, -1.910866, -0.901061
16.461, -1.910866, -0.901061
16.462, -1.910866, -0.901061
16.463, -1.910866, -0.901061
16.464, -1.910866, -0.901061
16.465, -1.910866, -0.901061
16.466, -1.910866, -0.901061
16.467, -1.910866, -0.901061
16.468, -1.910866, -0.901061
16.469, -1.910866, -0.901061
16.47, -1.919877, -0.858061
16.471, -1.919877, -0.858061
16.472, -1.919877, -0.858061
16.473, -1.919877, -0.858061
16.474, -1.919877, -0.858061
16.475, -1.919877, -0.858061
16.476, -1.919877, -0.858061
16.477, -1.919877, -0.858061
16.478, -1.919877, -0.858061
16.479, -1.919877, -0.858061
16.48, -1.928458, -0.815815
16.481, -1.928458, -0.815815
16.482, -1.928458, -0.815815
16.483, -1.928458, -0.815815
16.484, -1.928458, -0.815815
16.485, -1.928458, -0.815815
16.486, -1.928458, -0.815815
16.487, -1.928458, -0.815815
16.488, -1.928458, -0.815815
16.489, -1.928458, -0.815815
16.49, -1.936616, -0.774349
16.491, -1.936616, -0.774349
16.492, -1.936616, -0.774349
16.493, -1.936616, -0.774349
16.494, -1.936616, -0.774349
16.495, -1.936616, -0.774349
16.496, -1.936616, -0.774349
16.497, -1.936616, -0.774349
16.498, -1.936616, -0.774349
16.499, -1.936616, -0.774349
16.5, -1.944359, -0.733685
16.501, -1.944359, -0.733685
16.502, -1.944359, -0.733685
16.503, -1.944359, -0.733685
16.504, -1.944359, -0.733685
16.505, -1.944359, -0.733685
16.506, -1.944359, -0.733685
16.507, -1.944359, -0.733685
16.508, -1.944359, -0.733685
16.509, -1.944359, -0.733685
16.51, -1.951696, -0.693841
16.511, -1.951696, -0.693841
16.512, -1.951696, -0.693841
16.513, -1.951696, -0.693841
16.514, -1.951696, -0.693841
16.515, -1.951696, -0.693841
16.516, -1.951696, -0.693841
16.517, -1.951696, -0.693841
16.518, -1.951696, -0.693841
16.519, -1.951696, -0.693841
16.52, -1.958634, -0.654833
16.521, -1.958634, -0.654833
16.522, -1.958634, -0.654833
16.523, -1.958634, -0.654833
16.524, -1.958634, -0.654833
16.525, -1.958634, -0.654833
16.526, -1.958634, -0.654833
16.527, -1.958634, -0.654833
16.528, -1.958634, -0.654833
16.529, -1.958634, -0.654833
16.53, -1.965183, -0.616674
16.531, -1.965183, -0.616674
16.532, -1.965183, -0.616674
16.533, -1.965183, -0.616674
16.534, -1.965183, -0.616674
16.535, -1.965183, -0.616674
16.536, -1.965183, -0.616674
16.537, -1.965183, -0.616674
16.538, -1.965183, -0.616674
16.539, -1.965183, -0.616674
16.54, -1.971350, -0.579373
16.541, -1.971350, -0.579373
16.542, -1.971350, -0.579373
16.543, -1.971350, -0.579373
16.544, -1.971350, -0.579373
16.545, -1.971350, -0.579373
16.546, -1.971350, -0.579373
16.547, -1.971350, -0.579373
16.548, -1.971350, -0.579373
16.549, -1.971350, -0.579373
16.55, -1.977143, -0.542938
16.551, -1.977143, -0.542938
16.552, -1.977143, -0.542938
16.553, -1.977143, -0.542938
16.554, -1.977143, -0.542938
16.555, -1.977143, -0.542938
16.556, -1.977143, -0.542938
16.557, -1.977143, -0.542938
16.558, -1.977143, -0.542938
16.559, -1.977143, -0.542938
16.56, -1.982573, -0.507372
16.561, -1.982573, -0.507372
16.562, -1.982573, -0.507372
16.563, -1.982573, -0.507372
16.564, -1.982573, -0.507372
16.565, -1.982573, -0.507372
16.566, -1.982573, -0.507372
16.567, -1.982573, -0.507372
16.568, -1.982573, -0.507372
16.569, -1.982573, -0.507372
16.57, -1.987646, -0.472677
16.571, -1.987646, -0.472677
16.572, -1.987646, -0.472677
16.573, -1.987646, -0.472677
16.574, -1.987646, -0.472677
16.575, -1.987646, -0.472677
16.576, -1.987646, -0.472677
16.577, -1.987646, -0.472677
16.578, -1.987646, -0.472677
16.579, -1.987646, -0.472677
16.58, -1.992373, -0.438853
16.581, -1.992373, -0.438853
16.582, -1.992373, -0.438853
16.583, -1.992373, -0.438853
16.584, -1.992373, -0.438853
16.585, -1.992373, -0.438853
16.586, -1.992373, -0.438853
16.587, -1.992373, -0.438853
16.588, -1.992373, -0.438853
16.589, -1.992373, -0.438853
16.59, -1.996762, -0.405897
16.591, -1.996762, -0.405897
16.592, -1.996762, -0.405897
16.593, -1.996762, -0.405897
16.594, -1.996762, -0.405897
16.595, -1.996762, -0.405897
16.596, -1.996762, -0.405897
16.597, -1.996762, -0.405897
16.598, -1.996762, -0.405897
16.599, -1.996762, -0.405897
16.6, -2.000821, -0.373805
16.601, -2.000821, -0.373805
16.602, -2.000821, -0.373805
16.603, -2.000821, -0.373805
16.604, -2.000821, -0.373805
16.605, -2.000821, -0.373805
16.606, -2.000821, -0.373805
16.607, -2.000821, -0.373805
16.608, -2.000821, -0.373805
16.609, -2.000821, -0.373805
16.61, -2.004559, -0.342571
16.611, -2.004559, -0.342571
16.612, -2.004559, -0.342571
16.613, -2.004559, -0.342571
16.614, -2.004559, -0.342571
16.615, -2.004559, -0.342571
16.616, -2.004559, -0.342571
16.617, -2.004559, -0.342571
16.618, -2.004559, -0.342571
16.619, -2.004559, -0.342571
16.62, -2.007984, -0.312186
16.621, -2.007984, -0.312186
16.622, -2.007984, -0.312186
16.623, -2.007984, -0.312186
16.624, -2.007984, -0.312186
16.625, -2.007984, -0.312186
16.626, -2.007984, -0.312186
16.627, -2.007984, -0.312186
16.628, -2.007984, -0.312186
16.629, -2.007984, -0.312186
16.63, -2.011106, -0.282640
16.631, -2.011106, -0.282640
16.632, -2.011106, -0.282640
16.633, -2.011106, -0.282640
16.634, -2.011106, -0.282640
16.635, -2.011106, -0.282640
16.636, -2.011106, -0.282640
16.637, -2.011106, -0.282640
16.638, -2.011106, -0.282640
16.639, -2.011106, -0.282640
16.64, -2.013933, -0.253924
16.641, -2.013933, -0.253924
16.642, -2.013933, -0.253924
16.643, -2.013933, -0.253924
16.644, -2.013933, -0.253924
16.645, -2.013933, -0.253924
16.646, -2.013933, -0.253924
16.647, -2.013933, -0.253924
16.648, -2.013933, -0.253924
16.649, -2.013933, -0.253924
16.65, -2.016472, -0.226025
16.651, -2.016472, -0.226025
16.652, -2.016472, -0.226025
16.653, -2.016472, -0.226025
16.654, -2.016472, -0.226025
16.655, -2.016472, -0.226025
16.656, -2.016472, -0.226025
16.657, -2.016472, -0.226025
16.658, -2.016472, -0.226025
16.659, -2.016472, -0.226025
16.66, -2.018732, -0.198930
16.661, -2.018732, -0.198930
16.662, -2.018732, -0.198930
16.663, -2.018732, -0.198930
16.664, -2.018732, -0.198930
16.665, -2.018732, -0.198930
16.666, -2.018732, -0.198930
16.667, -2.018732, -0.198930
16.668, -2.018732, -0.198930
16.669, -2.018732, -0.198930
16.67, -2.020721, -0.172625
16.671, -2.020721, -0.172625
16.672, -2.020721, -0.172625
16.673, -2.020721, -0.172625
16.674, -2.020721, -0.172625
16.675, -2.020721, -0.172625
16.676, -2.020721, -0.172625
16.677, -2.020721, -0.172625
16.678, -2.020721, -0.172625
16.679, -2.020721, -0.172625
16.68, -2.022448, -0.147095
16.681, -2.022448, -0.147095
16.682, -2.022448, -0.147095
16.683, -2.022448, -0.147095
16.684, -2.022448, -0.147095
16.685, -2.022448, -0.147095
16.686, -2.022448, -0.147095
16.687, -2.022448, -0.147095
16.688, -2.022448, -0.147095
16.689, -2.022448, -0.147095
16.69, -2.023919, -0.122325
16.691, -2.023919, -0.122325
16.692, -2.023919, -0.122325
16.693, -2.023919, -0.122325
16.694, -2.023919, -0.122325
16.695, -2.023919, -0.122325
16.696, -2.023919, -0.122325
16.697, -2.023919, -0.122325
16.698, -2.023919, -0.122325
16.699, -2.023919, -0.122325
16.7, -2.025142, -0.098298
16.701, -2.025142, -0.098298
16.702, -2.025142, -0.098298
16.703, -2.025142, -0.098298
16.704, -2.025142, -0.098298
16.705, -2.025142, -0.098298
16.706, -2.025142, -0.098298
16.707, -2.025142, -0.098298
16.708, -2.025142, -0.098298
16.709, -2.025142, -0.098298
16.71, -2.026125, -0.074999
16.711, -2.026125, -0.074999
16.712, -2.026125, -0.074999
16.713, -2.026125, -0.074999
16.714, -2.026125, -0.074999
16.715, -2.026125, -0.074999
16.716, -2.026125, -0.074999
16.717, -2.026125, -0.074999
16.718, -2.026125, -0.074999
16.719, -2.026125, -0.074999
16.72, -2.026875, -0.052408
16.721, -2.026875, -0.052408
16.722, -2.026875, -0.052408
16.723, -2.026875, -0.052408
16.724, -2.026875, -0.052408
16.725, -2.026875, -0.052408
16.726, -2.026875, -0.052408
16.727, -2.026875, -0.052408
16.728, -2.026875, -0.052408
16.729, -2.026875, -0.052408
16.73, -2.027399, -0.030511
16.731, -2.027399, -0.030511
16.732, -2.027399, -0.030511
16.733, -2.027399, -0.030511
16.734, -2.027399, -0.030511
16.735, -2.027399, -0.030511
16.736, -2.027399, -0.030511
16.737, -2.027399, -0.030511
16.738, -2.027399, -0.030511
16.739, -2.027399, -0.030511
16.74, -2.027704, -0.009288
16.741, -2.027704, -0.009288
16.742, -2.027704, -0.009288
16.743, -2.027704, -0.009288
16.744, -2.027704, -0.009288
16.745, -2.027704, -0.009288
16.746, -2.027704, -0.009288
16.747, -2.027704, -0.009288
16.748, -2.027704, -0.009288
16.749, -2.027704, -0.009288
16.75, -2.027797, 0.011278
16.751, -2.027797, 0.011278
16.752, -2.027797, 0.011278
16.753, -2.027797, 0.011278
16.754, -2.027797, 0.011278
16.755, -2.027797, 0.011278
16.756, -2.027797, 0.011278
16.757, -2.027797, 0.011278
16.758, -2.027797, 0.011278
16.759, -2.027797, 0.011278
16.76, -2.027684, 0.031205
16.761, -2.027684, 0.031205
16.762, -2.027684, 0.031205
16.763, -2.027684, 0.031205
16.764, -2.027684, 0.031205
16.765, -2.027684, 0.031205
16.766, -2.027684, 0.031205
16.767, -2.027684, 0.031205
16.768, -2.027684, 0.031205
16.769, -2.027684, 0.031205
16.77, -2.027372, 0.050511
16.771, -2.027372, 0.050511
16.772, -2.027372, 0.050511
16.773, -2.027372, 0.050511
16.774, -2.027372, 0.050511
16.775, -2.027372, 0.050511
16.776, -2.027372, 0.050511
16.777, -2.027372, 0.050511
16.778, -2.027372, 0.050511
16.779, -2.027372, 0.050511
16.78, -2.026867, 0.069214
16.781, -2.026867, 0.069214
16.782, -2.026867, 0.069214
16.783, -2.026867, 0.069214
16.784, -2.026867, 0.069214
16.785, -2.026867, 0.069214
16.786, -2.026867, 0.069214
16.787, -2.026867, 0.069214
16.788, -2.026867, 0.069214
16.789, -2.026867, 0.069214
16.79, -2.026175, 0.087331
16.791, -2.026175, 0.087331
16.792, -2.026175, 0.087331
16.793, -2.026175, 0.087331
16.794, -2.026175, 0.087331
16.795, -2.026175, 0.087331
16.796, -2.026175, 0.087331
16.797, -2.026175, 0.087331
16.798, -2.026175, 0.087331
16.799, -2.026175, 0.087331
16.8, -2.025302, 0.104881
16.801, -2.025302, 0.104881
16.802, -2.025302, 0.104881
16.803, -2.025302, 0.104881
16.804, -2.025302, 0.104881
16.805, -2.025302, 0.104881
16.806, -2.025302, 0.104881
16.807, -2.025302, 0.104881
16.808, -2.025302, 0.104881
16.809, -2.025302, 0.104881
16.81, -2.024253, 0.121881
16.811, -2.024253, 0.121881
16.812, -2.024253, 0.121881
16.813, -2.024253, 0.121881
16.814, -2.024253, 0.121881
16.815, -2.024253, 0.121881
16.816, -2.024253, 0.121881
16.817, -2.024253, 0.121881
16.818, -2.024253, 0.121881
16.819, -2.024253, 0.121881
16.82, -2.023034, 0.138348
16.821, -2.023034, 0.138348
16.822, -2.023034, 0.138348
16.823, -2.023034, 0.138348
16.824, -2.023034, 0.138348
16.825, -2.023034, 0.138348
16.826, -2.023034, 0.138348
16.827, -2.023034, 0.138348
16.828, -2.023034, 0.138348
16.829, -2.023034, 0.138348
16.83, -2.021650, 0.154300
16.831, -2.021650, 0.154300
16.832, -2.021650, 0.154300
16.833, -2.021650, 0.154300
16.834, -2.021650, 0.154300
16.835, -2.021650, 0.154300
16.836, -2.021650, 0.154300
16.837, -2.021650, 0.154300
16.838, -2.021650, 0.154300
16.839, -2.021650, 0.154300
16.84, -2.020107, 0.169753
16.841, -2.020107, 0.169753
16.842, -2.020107, 0.169753
16.843, -2.020107, 0.169753
16.844, -2.020107, 0.169753
16.845, -2.020107, 0.169753
16.846, -2.020107, 0.169753
16.847, -2.020107, 0.169753
16.848, -2.020107, 0.169753
16.849, -2.020107, 0.169753
16.85, -2.018410, 0.184724
16.851, -2.018410, 0.184724
16.852, -2.018410, 0.184724
16.853, -2.018410, 0.184724
16.854, -2.018410, 0.184724
16.855, -2.018410, 0.184724
16.856, -2.018410, 0.184724
16.857, -2.018410, 0.184724
16.858, -2.018410, 0.184724
16.859, -2.018410, 0.184724
16.86, -2.016563, 0.199230
16.861, -2.016563, 0.199230
16.862, -2.016563, 0.199230
16.863, -2.016563, 0.199230
16.864, -2.016563, 0.199230
16.865, -2.016563, 0.199230
16.866, -2.016563, 0.199230
16.867, -2.016563, 0.199230
16.868, -2.016563, 0.199230
16.869, -2.016563, 0.199230
16.87, -2.014570, 0.213286
16.871, -2.014570, 0.213286
16.872, -2.014570, 0.213286
16.873, -2.014570, 0.213286
16.874, -2.014570, 0.213286
16.875, -2.014570, 0.213286
16.876, -2.014570, 0.213286
16.877, -2.014570, 0.213286
16.878, -2.014570, 0.213286
16.879, -2.014570, 0.213286
16.88, -2.012438, 0.226908
16.881, -2.012438, 0.226908
16.882, -2.012438, 0.226908
16.883, -2.012438, 0.226908
16.884, -2.012438, 0.226908
16.885, -2.012438, 0.226908
16.886, -2.012438, 0.226908
16.887, -2.012438, 0.226908
16.888, -2.012438, 0.226908
16.889, -2.012438, 0.226908
16.89, -2.010168, 0.240112
16.891, -2.010168, 0.240112
16.892, -2.010168, 0.240112
16.893, -2.010168, 0.240112
16.894, -2.010168, 0.240112
16.895, -2.010168, 0.240112
16.896, -2.010168, 0.240112
16.897, -2.010168, 0.240112
16.898, -2.010168, 0.240112
16.899, -2.010168, 0.240112
16.9, -2.007767, 0.252913
16.901, -2.007767, 0.252913
16.902, -2.007767, 0.252913
16.903, -2.007767, 0.252913
16.904, -2.007767, 0.252913
16.905, -2.007767, 0.252913
16.906, -2.007767, 0.252913
16.907, -2.007767, 0.252913
16.908, -2.007767, 0.252913
16.909, -2.007767, 0.252913
16.91, -2.005238, 0.265324
16.911, -2.005238, 0.265324
16.912, -2.005238, 0.265324
16.913, -2.005238, 0.265324
16.914, -2.005238, 0.265324
16.915, -2.005238, 0.265324
16.916, -2.005238, 0.265324
16.917, -2.005238, 0.265324
16.918, -2.005238, 0.265324
16.919, -2.005238, 0.265324
16.92, -2.002585, 0.277361
16.921, -2.002585, 0.277361
16.922, -2.002585, 0.277361
16.923, -2.002585, 0.277361
16.924, -2.002585, 0.277361
16.925, -2.002585, 0.277361
16.926, -2.002585, 0.277361
16.927, -2.002585, 0.277361
16.928, -2.002585, 0.277361
16.929, -2.002585, 0.277361
16.93, -1.999811, 0.289037
16.931, -1.999811, 0.289037
16.932, -1.999811, 0.289037
16.933, -1.999811, 0.289037
16.934, -1.999811, 0.289037
16.935, -1.999811, 0.289037
16.936, -1.999811, 0.289037
16.937, -1.999811, 0.289037
16.938, -1.999811, 0.289037
16.939, -1.999811, 0.289037
16.94, -1.996921, 0.300367
16.941, -1.996921, 0.300367
16.942, -1.996921, 0.300367
16.943, -1.996921, 0.300367
16.944, -1.996921, 0.300367
16.945, -1.996921, 0.300367
16.946, -1.996921, 0.300367
16.947, -1.996921, 0.300367
16.948, -1.996921, 0.300367
16.949, -1.996921, 0.300367
16.95, -1.993917, 0.311362
16.951, -1.993917, 0.311362
16.952, -1.993917, 0.311362
16.953, -1.993917, 0.311362
16.954, -1.993917, 0.311362
16.955, -1.993917, 0.311362
16.956, -1.993917, 0.311362
16.957, -1.993917, 0.311362
16.958, -1.993917, 0.311362
16.959, -1.993917, 0.311362
16.96, -1.990804, 0.322036
16.961, -1.990804, 0.322036
16.962, -1.990804, 0.322036
16.963, -1.990804, 0.322036
16.964, -1.990804, 0.322036
16.965, -1.990804, 0.322036
16.966, -1.990804, 0.322036
16.967, -1.990804, 0.322036
16.968, -1.990804, 0.322036
16.969, -1.990804, 0.322036
16.97, -1.987583, 0.332401
16.971, -1.987583, 0.332401
16.972, -1.987583, 0.332401
16.973, -1.987583, 0.332401
16.974, -1.987583, 0.332401
16.975, -1.987583, 0.332401
16.976, -1.987583, 0.332401
16.977, -1.987583, 0.332401
16.978, -1.987583, 0.332401
16.979, -1.987583, 0.332401
16.98, -1.984259, 0.342469
16.981, -1.984259, 0.342469
16.982, -1.984259, 0.342469
16.983, -1.984259, 0.342469
16.984, -1.984259, 0.342469
16.985, -1.984259, 0.342469
16.986, -1.984259, 0.342469
16.987, -1.984259, 0.342469
16.988, -1.984259, 0.342469
16.989, -1.984259, 0.342469
16.99, -1.980835, 0.352253
16.991, -1.980835, 0.352253
16.992, -1.980835, 0.352253
16.993, -1.980835, 0.352253
16.994, -1.980835, 0.352253
16.995, -1.980835, 0.352253
16.996, -1.980835, 0.352253
16.997, -1.980835, 0.352253
16.998, -1.980835, 0.352253
16.999, -1.980835, 0.352253
17, -1.977312, 0.361762
17.001, -1.977312, 0.361762
17.002, -1.977312, 0.361762
17.003, -1.977312, 0.361762
17.004, -1.977312, 0.361762
17.005, -1.977312, 0.361762
17.006, -1.977312, 0.361762
17.007, -1.977312, 0.361762
17.008, -1.977312, 0.361762
17.009, -1.977312, 0.361762
17.01, -1.973694, 0.371009
17.011, -1.973694, 0.371009
17.012, -1.973694, 0.371009
17.013, -1.973694, 0.371009
17.014, -1.973694, 0.371009
17.015, -1.973694, 0.371009
17.016, -1.973694, 0.371009
17.017, -1.973694, 0.371009
17.018, -1.973694, 0.371009
17.019, -1.973694, 0.371009
17.02, -1.969984, 0.380003
17.021, -1.969984, 0.380003
17.022, -1.969984, 0.380003
17.023, -1.969984, 0.380003
17.024, -1.969984, 0.380003
17.025, -1.969984, 0.380003
17.026, -1.969984, 0.380003
17.027, -1.969984, 0.380003
17.028, -1.969984, 0.380003
17.029, -1.969984, 0.380003
17.03, -1.966184, 0.388756
17.031, -1.966184, 0.388756
17.032, -1.966184, 0.388756
17.033, -1.966184, 0.388756
17.034, -1.966184, 0.388756
17.035, -1.966184, 0.388756
17.036, -1.966184, 0.388756
17.037, -1.966184, 0.388756
17.038, -1.966184, 0.388756
17.039, -1.966184, 0.388756
17.04, -1.962297, 0.397276
17.041, -1.962297, 0.397276
17.042, -1.962297, 0.397276
17.043, -1.962297, 0.397276
17.044, -1.962297, 0.397276
17.045, -1.962297, 0.397276
17.046, -1.962297, 0.397276
17.047, -1.962297, 0.397276
17.048, -1.962297, 0.397276
17.049, -1.962297, 0.397276
17.05, -1.958324, 0.405575
17.051, -1.958324, 0.405575
17.052, -1.958324, 0.405575
17.053, -1.958324, 0.405575
17.054, -1.958324, 0.405575
17.055, -1.958324, 0.405575
17.056, -1.958324, 0.405575
17.057, -1.958324, 0.405575
17.058, -1.958324, 0.405575
17.059, -1.958324, 0.405575
17.06, -1.954268, 0.413660
17.061, -1.954268, 0.413660
17.062, -1.954268, 0.413660
17.063, -1.954268, 0.413660
17.064, -1.954268, 0.413660
17.065, -1.954268, 0.413660
17.066, -1.954268, 0.413660
17.067, -1.954268, 0.413660
17.068, -1.954268, 0.413660
17.069, -1.954268, 0.413660
17.07, -1.950132, 0.421541
17.071, -1.950132, 0.421541
17.072, -1.950132, 0.421541
17.073, -1.950132, 0.421541
17.074, -1.950132, 0.421541
17.075, -1.950132, 0.421541
17.076, -1.950132, 0.421541
17.077, -1.950132, 0.421541
17.078, -1.950132, 0.421541
17.079, -1.950132, 0.421541
17.08, -1.945916, 0.429226
17.081, -1.945916, 0.429226
17.082, -1.945916, 0.429226
17.083, -1.945916, 0.429226
17.084, -1.945916, 0.429226
17.085, -1.945916, 0.429226
17.086, -1.945916, 0.429226
17.087, -1.945916, 0.429226
17.088, -1.945916, 0.429226
17.089, -1.945916, 0.429226
17.09, -1.941624, 0.436725
17.091, -1.941624, 0.436725
17.092, -1.941624, 0.436725
17.093, -1.941624, 0.436725
17.094, -1.941624, 0.436725
17.095, -1.941624, 0.436725
17.096, -1.941624, 0.436725
17.097, -1.941624, 0.436725
17.098, -1.941624, 0.436725
17.099, -1.941624, 0.436725
17.1, -1.937257, 0.444044
17.101, -1.937257, 0.444044
17.102, -1.937257, 0.444044
17.103, -1.937257, 0.444044
17.104, -1.937257, 0.444044
17.105, -1.937257, 0.444044
17.106, -1.937257, 0.444044
17.107, -1.937257, 0.444044
17.108, -1.937257, 0.444044
17.109, -1.937257, 0.444044
